survey_id,republican,prior,age.cat,education,gender
189523033,1,1,56+,hs,female
189523033,1,1,56+,hs,female
189523033,1,1,56+,hs,female
189523033,1,1,56+,hs,female
189523033,1,1,56+,hs,female
189523033,1,1,56+,hs,female
189523033,1,1,56+,hs,female
189523033,1,1,56+,hs,female
189523033,1,1,56+,hs,female
189523033,1,1,56+,hs,female
189523033,1,1,56+,hs,female
189523033,1,1,56+,hs,female
189523033,1,1,56+,hs,female
189523033,1,1,56+,hs,female
189523033,1,1,56+,hs,female
189523033,1,1,56+,hs,female
189523033,1,1,56+,hs,female
189523033,1,1,56+,hs,female
189523033,1,1,56+,hs,female
189523033,1,1,56+,hs,female
189523033,1,1,56+,hs,female
189523033,1,1,56+,hs,female
189523033,1,1,56+,hs,female
189523033,1,1,56+,hs,female
189523063,0,1,40-55,college,female
189523063,0,1,40-55,college,female
189523063,0,1,40-55,college,female
189523063,0,1,40-55,college,female
189523063,0,1,40-55,college,female
189523063,0,1,40-55,college,female
189523063,0,1,40-55,college,female
189523063,0,1,40-55,college,female
189523063,0,1,40-55,college,female
189523063,0,1,40-55,college,female
189523063,0,1,40-55,college,female
189523063,0,1,40-55,college,female
189523063,0,1,40-55,college,female
189523063,0,1,40-55,college,female
189523063,0,1,40-55,college,female
189523063,0,1,40-55,college,female
189523063,0,1,40-55,college,female
189523063,0,1,40-55,college,female
189523063,0,1,40-55,college,female
189523063,0,1,40-55,college,female
189523063,0,1,40-55,college,female
189523063,0,1,40-55,college,female
189523063,0,1,40-55,college,female
189523063,0,1,40-55,college,female
189523123,0,1,56+,grad school,male
189523123,0,1,56+,grad school,male
189523123,0,1,56+,grad school,male
189523123,0,1,56+,grad school,male
189523123,0,1,56+,grad school,male
189523123,0,1,56+,grad school,male
189523123,0,1,56+,grad school,male
189523123,0,1,56+,grad school,male
189523123,0,1,56+,grad school,male
189523123,0,1,56+,grad school,male
189523123,0,1,56+,grad school,male
189523123,0,1,56+,grad school,male
189523123,0,1,56+,grad school,male
189523123,0,1,56+,grad school,male
189523123,0,1,56+,grad school,male
189523123,0,1,56+,grad school,male
189523123,0,1,56+,grad school,male
189523123,0,1,56+,grad school,male
189523123,0,1,56+,grad school,male
189523123,0,1,56+,grad school,male
189523123,0,1,56+,grad school,male
189523123,0,1,56+,grad school,male
189523123,0,1,56+,grad school,male
189523123,0,1,56+,grad school,male
189523142,0,1,56+,grad school,female
189523142,0,1,56+,grad school,female
189523142,0,1,56+,grad school,female
189523142,0,1,56+,grad school,female
189523142,0,1,56+,grad school,female
189523142,0,1,56+,grad school,female
189523142,0,1,56+,grad school,female
189523142,0,1,56+,grad school,female
189523142,0,1,56+,grad school,female
189523142,0,1,56+,grad school,female
189523142,0,1,56+,grad school,female
189523142,0,1,56+,grad school,female
189523142,0,1,56+,grad school,female
189523142,0,1,56+,grad school,female
189523142,0,1,56+,grad school,female
189523142,0,1,56+,grad school,female
189523142,0,1,56+,grad school,female
189523142,0,1,56+,grad school,female
189523142,0,1,56+,grad school,female
189523142,0,1,56+,grad school,female
189523142,0,1,56+,grad school,female
189523142,0,1,56+,grad school,female
189523142,0,1,56+,grad school,female
189523142,0,1,56+,grad school,female
189523165,1,1,56+,hs,female
189523165,1,1,56+,hs,female
189523165,1,1,56+,hs,female
189523165,1,1,56+,hs,female
189523165,1,1,56+,hs,female
189523165,1,1,56+,hs,female
189523165,1,1,56+,hs,female
189523165,1,1,56+,hs,female
189523165,1,1,56+,hs,female
189523165,1,1,56+,hs,female
189523165,1,1,56+,hs,female
189523165,1,1,56+,hs,female
189523165,1,1,56+,hs,female
189523165,1,1,56+,hs,female
189523165,1,1,56+,hs,female
189523165,1,1,56+,hs,female
189523165,1,1,56+,hs,female
189523165,1,1,56+,hs,female
189523165,1,1,56+,hs,female
189523165,1,1,56+,hs,female
189523165,1,1,56+,hs,female
189523165,1,1,56+,hs,female
189523165,1,1,56+,hs,female
189523165,1,1,56+,hs,female
189523406,0,1,56+,hs,female
189523406,0,1,56+,hs,female
189523406,0,1,56+,hs,female
189523406,0,1,56+,hs,female
189523406,0,1,56+,hs,female
189523406,0,1,56+,hs,female
189523406,0,1,56+,hs,female
189523406,0,1,56+,hs,female
189523406,0,1,56+,hs,female
189523406,0,1,56+,hs,female
189523406,0,1,56+,hs,female
189523406,0,1,56+,hs,female
189523406,0,1,56+,hs,female
189523406,0,1,56+,hs,female
189523406,0,1,56+,hs,female
189523406,0,1,56+,hs,female
189523406,0,1,56+,hs,female
189523406,0,1,56+,hs,female
189523406,0,1,56+,hs,female
189523406,0,1,56+,hs,female
189523406,0,1,56+,hs,female
189523406,0,1,56+,hs,female
189523406,0,1,56+,hs,female
189523406,0,1,56+,hs,female
189523435,0,1,56+,college,male
189523435,0,1,56+,college,male
189523435,0,1,56+,college,male
189523435,0,1,56+,college,male
189523435,0,1,56+,college,male
189523435,0,1,56+,college,male
189523435,0,1,56+,college,male
189523435,0,1,56+,college,male
189523435,0,1,56+,college,male
189523435,0,1,56+,college,male
189523435,0,1,56+,college,male
189523435,0,1,56+,college,male
189523435,0,1,56+,college,male
189523435,0,1,56+,college,male
189523435,0,1,56+,college,male
189523435,0,1,56+,college,male
189523435,0,1,56+,college,male
189523435,0,1,56+,college,male
189523435,0,1,56+,college,male
189523435,0,1,56+,college,male
189523435,0,1,56+,college,male
189523435,0,1,56+,college,male
189523435,0,1,56+,college,male
189523435,0,1,56+,college,male
189523661,0,1,56+,hs,female
189523661,0,1,56+,hs,female
189523661,0,1,56+,hs,female
189523661,0,1,56+,hs,female
189523661,0,1,56+,hs,female
189523661,0,1,56+,hs,female
189523661,0,1,56+,hs,female
189523661,0,1,56+,hs,female
189523661,0,1,56+,hs,female
189523661,0,1,56+,hs,female
189523661,0,1,56+,hs,female
189523661,0,1,56+,hs,female
189523661,0,1,56+,hs,female
189523661,0,1,56+,hs,female
189523661,0,1,56+,hs,female
189523661,0,1,56+,hs,female
189523661,0,1,56+,hs,female
189523661,0,1,56+,hs,female
189523661,0,1,56+,hs,female
189523661,0,1,56+,hs,female
189523661,0,1,56+,hs,female
189523661,0,1,56+,hs,female
189523661,0,1,56+,hs,female
189523661,0,1,56+,hs,female
189523678,0,1,56+,college,female
189523678,0,1,56+,college,female
189523678,0,1,56+,college,female
189523678,0,1,56+,college,female
189523678,0,1,56+,college,female
189523678,0,1,56+,college,female
189523678,0,1,56+,college,female
189523678,0,1,56+,college,female
189523678,0,1,56+,college,female
189523678,0,1,56+,college,female
189523678,0,1,56+,college,female
189523678,0,1,56+,college,female
189523678,0,1,56+,college,female
189523678,0,1,56+,college,female
189523678,0,1,56+,college,female
189523678,0,1,56+,college,female
189523678,0,1,56+,college,female
189523678,0,1,56+,college,female
189523678,0,1,56+,college,female
189523678,0,1,56+,college,female
189523678,0,1,56+,college,female
189523678,0,1,56+,college,female
189523678,0,1,56+,college,female
189523678,0,1,56+,college,female
189523709,0,1,56+,grad school,female
189523709,0,1,56+,grad school,female
189523709,0,1,56+,grad school,female
189523709,0,1,56+,grad school,female
189523709,0,1,56+,grad school,female
189523709,0,1,56+,grad school,female
189523709,0,1,56+,grad school,female
189523709,0,1,56+,grad school,female
189523709,0,1,56+,grad school,female
189523709,0,1,56+,grad school,female
189523709,0,1,56+,grad school,female
189523709,0,1,56+,grad school,female
189523709,0,1,56+,grad school,female
189523709,0,1,56+,grad school,female
189523709,0,1,56+,grad school,female
189523709,0,1,56+,grad school,female
189523709,0,1,56+,grad school,female
189523709,0,1,56+,grad school,female
189523709,0,1,56+,grad school,female
189523709,0,1,56+,grad school,female
189523709,0,1,56+,grad school,female
189523709,0,1,56+,grad school,female
189523709,0,1,56+,grad school,female
189523709,0,1,56+,grad school,female
189523749,0,0,56+,grad school,female
189523749,0,0,56+,grad school,female
189523749,0,0,56+,grad school,female
189523749,0,0,56+,grad school,female
189523749,0,0,56+,grad school,female
189523749,0,0,56+,grad school,female
189523749,0,0,56+,grad school,female
189523749,0,0,56+,grad school,female
189523749,0,0,56+,grad school,female
189523749,0,0,56+,grad school,female
189523749,0,0,56+,grad school,female
189523749,0,0,56+,grad school,female
189523749,0,0,56+,grad school,female
189523749,0,0,56+,grad school,female
189523749,0,0,56+,grad school,female
189523749,0,0,56+,grad school,female
189523749,0,0,56+,grad school,female
189523749,0,0,56+,grad school,female
189523749,0,0,56+,grad school,female
189523749,0,0,56+,grad school,female
189523749,0,0,56+,grad school,female
189523749,0,0,56+,grad school,female
189523749,0,0,56+,grad school,female
189523749,0,0,56+,grad school,female
189523819,0,1,56+,college,female
189523819,0,1,56+,college,female
189523819,0,1,56+,college,female
189523819,0,1,56+,college,female
189523819,0,1,56+,college,female
189523819,0,1,56+,college,female
189523819,0,1,56+,college,female
189523819,0,1,56+,college,female
189523819,0,1,56+,college,female
189523819,0,1,56+,college,female
189523819,0,1,56+,college,female
189523819,0,1,56+,college,female
189523819,0,1,56+,college,female
189523819,0,1,56+,college,female
189523819,0,1,56+,college,female
189523819,0,1,56+,college,female
189523819,0,1,56+,college,female
189523819,0,1,56+,college,female
189523819,0,1,56+,college,female
189523819,0,1,56+,college,female
189523819,0,1,56+,college,female
189523819,0,1,56+,college,female
189523819,0,1,56+,college,female
189523819,0,1,56+,college,female
189524633,0,1,56+,grad school,female
189524633,0,1,56+,grad school,female
189524633,0,1,56+,grad school,female
189524633,0,1,56+,grad school,female
189524633,0,1,56+,grad school,female
189524633,0,1,56+,grad school,female
189524633,0,1,56+,grad school,female
189524633,0,1,56+,grad school,female
189524633,0,1,56+,grad school,female
189524633,0,1,56+,grad school,female
189524633,0,1,56+,grad school,female
189524633,0,1,56+,grad school,female
189524633,0,1,56+,grad school,female
189524633,0,1,56+,grad school,female
189524633,0,1,56+,grad school,female
189524633,0,1,56+,grad school,female
189524633,0,1,56+,grad school,female
189524633,0,1,56+,grad school,female
189524633,0,1,56+,grad school,female
189524633,0,1,56+,grad school,female
189524633,0,1,56+,grad school,female
189524633,0,1,56+,grad school,female
189524633,0,1,56+,grad school,female
189524633,0,1,56+,grad school,female
189529560,0,1,56+,college,female
189529560,0,1,56+,college,female
189529560,0,1,56+,college,female
189529560,0,1,56+,college,female
189529560,0,1,56+,college,female
189529560,0,1,56+,college,female
189529560,0,1,56+,college,female
189529560,0,1,56+,college,female
189529560,0,1,56+,college,female
189529560,0,1,56+,college,female
189529560,0,1,56+,college,female
189529560,0,1,56+,college,female
189529560,0,1,56+,college,female
189529560,0,1,56+,college,female
189529560,0,1,56+,college,female
189529560,0,1,56+,college,female
189529560,0,1,56+,college,female
189529560,0,1,56+,college,female
189529560,0,1,56+,college,female
189529560,0,1,56+,college,female
189529560,0,1,56+,college,female
189529560,0,1,56+,college,female
189529560,0,1,56+,college,female
189529560,0,1,56+,college,female
189571009,0,1,25-39,hs,male
189571009,0,1,25-39,hs,male
189571009,0,1,25-39,hs,male
189571009,0,1,25-39,hs,male
189571009,0,1,25-39,hs,male
189571009,0,1,25-39,hs,male
189571009,0,1,25-39,hs,male
189571009,0,1,25-39,hs,male
189571009,0,1,25-39,hs,male
189571009,0,1,25-39,hs,male
189571009,0,1,25-39,hs,male
189571009,0,1,25-39,hs,male
189571009,0,1,25-39,hs,male
189571009,0,1,25-39,hs,male
189571009,0,1,25-39,hs,male
189571009,0,1,25-39,hs,male
189571009,0,1,25-39,hs,male
189571009,0,1,25-39,hs,male
189571009,0,1,25-39,hs,male
189571009,0,1,25-39,hs,male
189571009,0,1,25-39,hs,male
189571009,0,1,25-39,hs,male
189571009,0,1,25-39,hs,male
189571009,0,1,25-39,hs,male
189726795,0,1,56+,college,male
189726795,0,1,56+,college,male
189726795,0,1,56+,college,male
189726795,0,1,56+,college,male
189726795,0,1,56+,college,male
189726795,0,1,56+,college,male
189726795,0,1,56+,college,male
189726795,0,1,56+,college,male
189726795,0,1,56+,college,male
189726795,0,1,56+,college,male
189726795,0,1,56+,college,male
189726795,0,1,56+,college,male
189726795,0,1,56+,college,male
189726795,0,1,56+,college,male
189726795,0,1,56+,college,male
189726795,0,1,56+,college,male
189726795,0,1,56+,college,male
189726795,0,1,56+,college,male
189726795,0,1,56+,college,male
189726795,0,1,56+,college,male
189726795,0,1,56+,college,male
189726795,0,1,56+,college,male
189726795,0,1,56+,college,male
189726795,0,1,56+,college,male
189731100,0,1,56+,grad school,female
189731100,0,1,56+,grad school,female
189731100,0,1,56+,grad school,female
189731100,0,1,56+,grad school,female
189731100,0,1,56+,grad school,female
189731100,0,1,56+,grad school,female
189731100,0,1,56+,grad school,female
189731100,0,1,56+,grad school,female
189731100,0,1,56+,grad school,female
189731100,0,1,56+,grad school,female
189731100,0,1,56+,grad school,female
189731100,0,1,56+,grad school,female
189731100,0,1,56+,grad school,female
189731100,0,1,56+,grad school,female
189731100,0,1,56+,grad school,female
189731100,0,1,56+,grad school,female
189731100,0,1,56+,grad school,female
189731100,0,1,56+,grad school,female
189731100,0,1,56+,grad school,female
189731100,0,1,56+,grad school,female
189731100,0,1,56+,grad school,female
189731100,0,1,56+,grad school,female
189731100,0,1,56+,grad school,female
189731100,0,1,56+,grad school,female
189794711,1,1,40-55,grad school,female
189794711,1,1,40-55,grad school,female
189794711,1,1,40-55,grad school,female
189794711,1,1,40-55,grad school,female
189794711,1,1,40-55,grad school,female
189794711,1,1,40-55,grad school,female
189794711,1,1,40-55,grad school,female
189794711,1,1,40-55,grad school,female
189794711,1,1,40-55,grad school,female
189794711,1,1,40-55,grad school,female
189794711,1,1,40-55,grad school,female
189794711,1,1,40-55,grad school,female
189794711,1,1,40-55,grad school,female
189794711,1,1,40-55,grad school,female
189794711,1,1,40-55,grad school,female
189794711,1,1,40-55,grad school,female
189794711,1,1,40-55,grad school,female
189794711,1,1,40-55,grad school,female
189794711,1,1,40-55,grad school,female
189794711,1,1,40-55,grad school,female
189794711,1,1,40-55,grad school,female
189794711,1,1,40-55,grad school,female
189794711,1,1,40-55,grad school,female
189794711,1,1,40-55,grad school,female
189795267,0,1,56+,college,female
189795267,0,1,56+,college,female
189795267,0,1,56+,college,female
189795267,0,1,56+,college,female
189795267,0,1,56+,college,female
189795267,0,1,56+,college,female
189795267,0,1,56+,college,female
189795267,0,1,56+,college,female
189795267,0,1,56+,college,female
189795267,0,1,56+,college,female
189795267,0,1,56+,college,female
189795267,0,1,56+,college,female
189795267,0,1,56+,college,female
189795267,0,1,56+,college,female
189795267,0,1,56+,college,female
189795267,0,1,56+,college,female
189795267,0,1,56+,college,female
189795267,0,1,56+,college,female
189795267,0,1,56+,college,female
189795267,0,1,56+,college,female
189795267,0,1,56+,college,female
189795267,0,1,56+,college,female
189795267,0,1,56+,college,female
189795267,0,1,56+,college,female
189795808,1,0,40-55,hs,male
189795808,1,0,40-55,hs,male
189795808,1,0,40-55,hs,male
189795808,1,0,40-55,hs,male
189795808,1,0,40-55,hs,male
189795808,1,0,40-55,hs,male
189795808,1,0,40-55,hs,male
189795808,1,0,40-55,hs,male
189795808,1,0,40-55,hs,male
189795808,1,0,40-55,hs,male
189795808,1,0,40-55,hs,male
189795808,1,0,40-55,hs,male
189795808,1,0,40-55,hs,male
189795808,1,0,40-55,hs,male
189795808,1,0,40-55,hs,male
189795808,1,0,40-55,hs,male
189795808,1,0,40-55,hs,male
189795808,1,0,40-55,hs,male
189795808,1,0,40-55,hs,male
189795808,1,0,40-55,hs,male
189795808,1,0,40-55,hs,male
189795808,1,0,40-55,hs,male
189795808,1,0,40-55,hs,male
189795808,1,0,40-55,hs,male
189795812,1,0,56+,hs,female
189795812,1,0,56+,hs,female
189795812,1,0,56+,hs,female
189795812,1,0,56+,hs,female
189795812,1,0,56+,hs,female
189795812,1,0,56+,hs,female
189795812,1,0,56+,hs,female
189795812,1,0,56+,hs,female
189795812,1,0,56+,hs,female
189795812,1,0,56+,hs,female
189795812,1,0,56+,hs,female
189795812,1,0,56+,hs,female
189795812,1,0,56+,hs,female
189795812,1,0,56+,hs,female
189795812,1,0,56+,hs,female
189795812,1,0,56+,hs,female
189795812,1,0,56+,hs,female
189795812,1,0,56+,hs,female
189795812,1,0,56+,hs,female
189795812,1,0,56+,hs,female
189795812,1,0,56+,hs,female
189795812,1,0,56+,hs,female
189795812,1,0,56+,hs,female
189795812,1,0,56+,hs,female
189795911,0,1,56+,college,male
189795911,0,1,56+,college,male
189795911,0,1,56+,college,male
189795911,0,1,56+,college,male
189795911,0,1,56+,college,male
189795911,0,1,56+,college,male
189795911,0,1,56+,college,male
189795911,0,1,56+,college,male
189795911,0,1,56+,college,male
189795911,0,1,56+,college,male
189795911,0,1,56+,college,male
189795911,0,1,56+,college,male
189795911,0,1,56+,college,male
189795911,0,1,56+,college,male
189795911,0,1,56+,college,male
189795911,0,1,56+,college,male
189795911,0,1,56+,college,male
189795911,0,1,56+,college,male
189795911,0,1,56+,college,male
189795911,0,1,56+,college,male
189795911,0,1,56+,college,male
189795911,0,1,56+,college,male
189795911,0,1,56+,college,male
189795911,0,1,56+,college,male
189800648,1,1,56+,grad school,female
189800648,1,1,56+,grad school,female
189800648,1,1,56+,grad school,female
189800648,1,1,56+,grad school,female
189800648,1,1,56+,grad school,female
189800648,1,1,56+,grad school,female
189800648,1,1,56+,grad school,female
189800648,1,1,56+,grad school,female
189800648,1,1,56+,grad school,female
189800648,1,1,56+,grad school,female
189800648,1,1,56+,grad school,female
189800648,1,1,56+,grad school,female
189800648,1,1,56+,grad school,female
189800648,1,1,56+,grad school,female
189800648,1,1,56+,grad school,female
189800648,1,1,56+,grad school,female
189800648,1,1,56+,grad school,female
189800648,1,1,56+,grad school,female
189800648,1,1,56+,grad school,female
189800648,1,1,56+,grad school,female
189800648,1,1,56+,grad school,female
189800648,1,1,56+,grad school,female
189800648,1,1,56+,grad school,female
189800648,1,1,56+,grad school,female
189805326,0,1,40-55,college,female
189805326,0,1,40-55,college,female
189805326,0,1,40-55,college,female
189805326,0,1,40-55,college,female
189805326,0,1,40-55,college,female
189805326,0,1,40-55,college,female
189805326,0,1,40-55,college,female
189805326,0,1,40-55,college,female
189805326,0,1,40-55,college,female
189805326,0,1,40-55,college,female
189805326,0,1,40-55,college,female
189805326,0,1,40-55,college,female
189805326,0,1,40-55,college,female
189805326,0,1,40-55,college,female
189805326,0,1,40-55,college,female
189805326,0,1,40-55,college,female
189805326,0,1,40-55,college,female
189805326,0,1,40-55,college,female
189805326,0,1,40-55,college,female
189805326,0,1,40-55,college,female
189805326,0,1,40-55,college,female
189805326,0,1,40-55,college,female
189805326,0,1,40-55,college,female
189805326,0,1,40-55,college,female
189809731,1,1,56+,hs,female
189809731,1,1,56+,hs,female
189809731,1,1,56+,hs,female
189809731,1,1,56+,hs,female
189809731,1,1,56+,hs,female
189809731,1,1,56+,hs,female
189809731,1,1,56+,hs,female
189809731,1,1,56+,hs,female
189809731,1,1,56+,hs,female
189809731,1,1,56+,hs,female
189809731,1,1,56+,hs,female
189809731,1,1,56+,hs,female
189809731,1,1,56+,hs,female
189809731,1,1,56+,hs,female
189809731,1,1,56+,hs,female
189809731,1,1,56+,hs,female
189809731,1,1,56+,hs,female
189809731,1,1,56+,hs,female
189809731,1,1,56+,hs,female
189809731,1,1,56+,hs,female
189809731,1,1,56+,hs,female
189809731,1,1,56+,hs,female
189809731,1,1,56+,hs,female
189809731,1,1,56+,hs,female
189815250,0,0,18-24,college,female
189815250,0,0,18-24,college,female
189815250,0,0,18-24,college,female
189815250,0,0,18-24,college,female
189815250,0,0,18-24,college,female
189815250,0,0,18-24,college,female
189815250,0,0,18-24,college,female
189815250,0,0,18-24,college,female
189815250,0,0,18-24,college,female
189815250,0,0,18-24,college,female
189815250,0,0,18-24,college,female
189815250,0,0,18-24,college,female
189815250,0,0,18-24,college,female
189815250,0,0,18-24,college,female
189815250,0,0,18-24,college,female
189815250,0,0,18-24,college,female
189815250,0,0,18-24,college,female
189815250,0,0,18-24,college,female
189815250,0,0,18-24,college,female
189815250,0,0,18-24,college,female
189815250,0,0,18-24,college,female
189815250,0,0,18-24,college,female
189815250,0,0,18-24,college,female
189815250,0,0,18-24,college,female
189815543,0,1,56+,college,female
189815543,0,1,56+,college,female
189815543,0,1,56+,college,female
189815543,0,1,56+,college,female
189815543,0,1,56+,college,female
189815543,0,1,56+,college,female
189815543,0,1,56+,college,female
189815543,0,1,56+,college,female
189815543,0,1,56+,college,female
189815543,0,1,56+,college,female
189815543,0,1,56+,college,female
189815543,0,1,56+,college,female
189815543,0,1,56+,college,female
189815543,0,1,56+,college,female
189815543,0,1,56+,college,female
189815543,0,1,56+,college,female
189815543,0,1,56+,college,female
189815543,0,1,56+,college,female
189815543,0,1,56+,college,female
189815543,0,1,56+,college,female
189815543,0,1,56+,college,female
189815543,0,1,56+,college,female
189815543,0,1,56+,college,female
189815543,0,1,56+,college,female
189841515,1,0,56+,college,female
189841515,1,0,56+,college,female
189841515,1,0,56+,college,female
189841515,1,0,56+,college,female
189841515,1,0,56+,college,female
189841515,1,0,56+,college,female
189841515,1,0,56+,college,female
189841515,1,0,56+,college,female
189841515,1,0,56+,college,female
189841515,1,0,56+,college,female
189841515,1,0,56+,college,female
189841515,1,0,56+,college,female
189841515,1,0,56+,college,female
189841515,1,0,56+,college,female
189841515,1,0,56+,college,female
189841515,1,0,56+,college,female
189841515,1,0,56+,college,female
189841515,1,0,56+,college,female
189841515,1,0,56+,college,female
189841515,1,0,56+,college,female
189841515,1,0,56+,college,female
189841515,1,0,56+,college,female
189841515,1,0,56+,college,female
189841515,1,0,56+,college,female
189842237,1,1,56+,college,male
189842237,1,1,56+,college,male
189842237,1,1,56+,college,male
189842237,1,1,56+,college,male
189842237,1,1,56+,college,male
189842237,1,1,56+,college,male
189842237,1,1,56+,college,male
189842237,1,1,56+,college,male
189842237,1,1,56+,college,male
189842237,1,1,56+,college,male
189842237,1,1,56+,college,male
189842237,1,1,56+,college,male
189842237,1,1,56+,college,male
189842237,1,1,56+,college,male
189842237,1,1,56+,college,male
189842237,1,1,56+,college,male
189842237,1,1,56+,college,male
189842237,1,1,56+,college,male
189842237,1,1,56+,college,male
189842237,1,1,56+,college,male
189842237,1,1,56+,college,male
189842237,1,1,56+,college,male
189842237,1,1,56+,college,male
189842237,1,1,56+,college,male
189863907,0,0,56+,hs,female
189863907,0,0,56+,hs,female
189863907,0,0,56+,hs,female
189863907,0,0,56+,hs,female
189863907,0,0,56+,hs,female
189863907,0,0,56+,hs,female
189863907,0,0,56+,hs,female
189863907,0,0,56+,hs,female
189863907,0,0,56+,hs,female
189863907,0,0,56+,hs,female
189863907,0,0,56+,hs,female
189863907,0,0,56+,hs,female
189863907,0,0,56+,hs,female
189863907,0,0,56+,hs,female
189863907,0,0,56+,hs,female
189863907,0,0,56+,hs,female
189863907,0,0,56+,hs,female
189863907,0,0,56+,hs,female
189863907,0,0,56+,hs,female
189863907,0,0,56+,hs,female
189863907,0,0,56+,hs,female
189863907,0,0,56+,hs,female
189863907,0,0,56+,hs,female
189863907,0,0,56+,hs,female
189938163,0,1,56+,college,male
189938163,0,1,56+,college,male
189938163,0,1,56+,college,male
189938163,0,1,56+,college,male
189938163,0,1,56+,college,male
189938163,0,1,56+,college,male
189938163,0,1,56+,college,male
189938163,0,1,56+,college,male
189938163,0,1,56+,college,male
189938163,0,1,56+,college,male
189938163,0,1,56+,college,male
189938163,0,1,56+,college,male
189938163,0,1,56+,college,male
189938163,0,1,56+,college,male
189938163,0,1,56+,college,male
189938163,0,1,56+,college,male
189938163,0,1,56+,college,male
189938163,0,1,56+,college,male
189938163,0,1,56+,college,male
189938163,0,1,56+,college,male
189938163,0,1,56+,college,male
189938163,0,1,56+,college,male
189938163,0,1,56+,college,male
189938163,0,1,56+,college,male
189938487,0,1,25-39,hs,female
189938487,0,1,25-39,hs,female
189938487,0,1,25-39,hs,female
189938487,0,1,25-39,hs,female
189938487,0,1,25-39,hs,female
189938487,0,1,25-39,hs,female
189938487,0,1,25-39,hs,female
189938487,0,1,25-39,hs,female
189938487,0,1,25-39,hs,female
189938487,0,1,25-39,hs,female
189938487,0,1,25-39,hs,female
189938487,0,1,25-39,hs,female
189938487,0,1,25-39,hs,female
189938487,0,1,25-39,hs,female
189938487,0,1,25-39,hs,female
189938487,0,1,25-39,hs,female
189938487,0,1,25-39,hs,female
189938487,0,1,25-39,hs,female
189938487,0,1,25-39,hs,female
189938487,0,1,25-39,hs,female
189938487,0,1,25-39,hs,female
189938487,0,1,25-39,hs,female
189938487,0,1,25-39,hs,female
189938487,0,1,25-39,hs,female
189938687,0,1,56+,college,female
189938687,0,1,56+,college,female
189938687,0,1,56+,college,female
189938687,0,1,56+,college,female
189938687,0,1,56+,college,female
189938687,0,1,56+,college,female
189938687,0,1,56+,college,female
189938687,0,1,56+,college,female
189938687,0,1,56+,college,female
189938687,0,1,56+,college,female
189938687,0,1,56+,college,female
189938687,0,1,56+,college,female
189938687,0,1,56+,college,female
189938687,0,1,56+,college,female
189938687,0,1,56+,college,female
189938687,0,1,56+,college,female
189938687,0,1,56+,college,female
189938687,0,1,56+,college,female
189938687,0,1,56+,college,female
189938687,0,1,56+,college,female
189938687,0,1,56+,college,female
189938687,0,1,56+,college,female
189938687,0,1,56+,college,female
189938687,0,1,56+,college,female
189939001,1,1,40-55,college,female
189939001,1,1,40-55,college,female
189939001,1,1,40-55,college,female
189939001,1,1,40-55,college,female
189939001,1,1,40-55,college,female
189939001,1,1,40-55,college,female
189939001,1,1,40-55,college,female
189939001,1,1,40-55,college,female
189939001,1,1,40-55,college,female
189939001,1,1,40-55,college,female
189939001,1,1,40-55,college,female
189939001,1,1,40-55,college,female
189939001,1,1,40-55,college,female
189939001,1,1,40-55,college,female
189939001,1,1,40-55,college,female
189939001,1,1,40-55,college,female
189939001,1,1,40-55,college,female
189939001,1,1,40-55,college,female
189939001,1,1,40-55,college,female
189939001,1,1,40-55,college,female
189939001,1,1,40-55,college,female
189939001,1,1,40-55,college,female
189939001,1,1,40-55,college,female
189939001,1,1,40-55,college,female
189947555,0,1,25-39,college,female
189947555,0,1,25-39,college,female
189947555,0,1,25-39,college,female
189947555,0,1,25-39,college,female
189947555,0,1,25-39,college,female
189947555,0,1,25-39,college,female
189947555,0,1,25-39,college,female
189947555,0,1,25-39,college,female
189947555,0,1,25-39,college,female
189947555,0,1,25-39,college,female
189947555,0,1,25-39,college,female
189947555,0,1,25-39,college,female
189947555,0,1,25-39,college,female
189947555,0,1,25-39,college,female
189947555,0,1,25-39,college,female
189947555,0,1,25-39,college,female
189947555,0,1,25-39,college,female
189947555,0,1,25-39,college,female
189947555,0,1,25-39,college,female
189947555,0,1,25-39,college,female
189947555,0,1,25-39,college,female
189947555,0,1,25-39,college,female
189947555,0,1,25-39,college,female
189947555,0,1,25-39,college,female
189975628,0,1,56+,college,female
189975628,0,1,56+,college,female
189975628,0,1,56+,college,female
189975628,0,1,56+,college,female
189975628,0,1,56+,college,female
189975628,0,1,56+,college,female
189975628,0,1,56+,college,female
189975628,0,1,56+,college,female
189975628,0,1,56+,college,female
189975628,0,1,56+,college,female
189975628,0,1,56+,college,female
189975628,0,1,56+,college,female
189975628,0,1,56+,college,female
189975628,0,1,56+,college,female
189975628,0,1,56+,college,female
189975628,0,1,56+,college,female
189975628,0,1,56+,college,female
189975628,0,1,56+,college,female
189975628,0,1,56+,college,female
189975628,0,1,56+,college,female
189975628,0,1,56+,college,female
189975628,0,1,56+,college,female
189975628,0,1,56+,college,female
189975628,0,1,56+,college,female
189975641,0,1,56+,college,male
189975641,0,1,56+,college,male
189975641,0,1,56+,college,male
189975641,0,1,56+,college,male
189975641,0,1,56+,college,male
189975641,0,1,56+,college,male
189975641,0,1,56+,college,male
189975641,0,1,56+,college,male
189975641,0,1,56+,college,male
189975641,0,1,56+,college,male
189975641,0,1,56+,college,male
